StudentId,DiasSemUso,TotalSessoes,TotalGasto
27738564,59,6,0.00
54197965,191,1,0.00
252238,190,7,0.00
38179330,194,3,0.00
25792815,204,1,0.00
44234673,3,2,0.00
30826752,178,5,0.00
88684830,35,11,0.00
43694537,211,1,0.00
98398227,72,5,0.00
18204282,189,1,0.00
68864475,186,2,0.00
35286470,185,6,0.00
49921822,23,8,0.00
2482114,3,2,0.00
35719241,197,1,0.00
7504713,7,2,0.00
93980218,190,3,0.00
93727890,184,1,0.00
39496393,193,1,0.00
23082313,190,1,0.00
23093256,9,18,0.00
24730513,0,10,0.00
11029760,31,3,0.00
63426703,183,1,0.00
58545363,85,8,0.00
56271594,1,32,0.00
54734025,134,3,0.00
50860589,201,1,0.00
21156100,0,43,0.00
70784505,194,4,0.00
86655486,195,1,0.00
83000644,207,2,0.00
96116117,0,59,0.00
22221668,26,5,0.00
61664563,11,8,0.00
27419283,161,4,0.00
2137993,82,3,0.00
54857686,203,7,0.00
86747202,34,3,0.00
90966594,183,1,0.00
39060095,211,1,0.00
46337986,197,2,0.00
77864566,187,1,0.00
91624938,184,1,0.00
34258197,3,24,0.00
76392607,193,1,0.00
52488059,0,10,0.00
83295342,199,3,0.00
45504849,206,1,0.00
66541466,205,1,0.00
21517977,45,10,0.00
85361271,12,41,0.00
2290805,49,6,0.00
18681284,183,2,0.00
29792545,9,13,0.00
62618541,195,1,0.00
3508744,1,23,0.00
55565158,22,12,0.00
12077810,32,2,0.00
27260480,81,5,0.00
31636119,194,5,0.00
43866513,207,1,0.00
51588917,105,6,0.00
7242318,75,7,0.00
95381045,202,3,0.00
20595234,136,3,0.00
43468930,183,3,0.00
91020305,185,23,0.00
6707812,182,1,0.00
47711044,179,2,0.00
58362395,0,12,0.00
19040493,184,4,0.00
60399926,177,2,0.00
43033637,197,2,0.00
811899,20,5,89.70
73227333,187,3,0.00
28874508,204,2,0.00
46692475,190,5,0.00
57610389,204,3,0.00
41218198,84,5,0.00
69062651,207,1,0.00
62942044,17,4,0.00
86410420,23,21,0.00
47970554,188,10,0.00
48281886,0,7,0.00
98811880,127,10,0.00
51806495,190,8,0.00
3816223,190,1,0.00
16020586,97,2,0.00
88872378,192,3,0.00
5942258,185,1,0.00
83773775,194,3,0.00
18366440,177,3,0.00
62946764,7,42,209.30
63324021,49,40,0.00
12185521,28,20,0.00
19128027,7,48,0.00
31944285,205,1,0.00
44206870,40,37,0.00
41478850,191,8,0.00
60774077,2,24,0.00
65229627,211,1,0.00
95317693,8,11,0.00
79993798,176,3,0.00
95798210,45,3,0.00
65119686,181,3,0.00
65689649,44,9,0.00
51320173,1,13,0.00
62658123,38,9,0.00
72777739,7,5,0.00
94108536,3,19,0.00
48910718,190,5,0.00
26796113,97,9,0.00
67174861,1,6,0.00
62293959,57,14,0.00
86883111,7,7,0.00
37166563,198,1,0.00
27233616,166,2,0.00
23204846,4,12,0.00
34794649,4,40,209.30
21751061,94,7,0.00
40517942,36,51,0.00
75528888,176,5,0.00
46042867,15,4,0.00
37826507,207,1,0.00
54141529,22,39,0.00
21344776,1,38,0.00
76102738,181,5,0.00
86617504,175,4,0.00
85323338,57,6,0.00
41959433,186,1,0.00
31012634,10,13,0.00
12313968,28,11,59.80
68944715,205,1,0.00
42680562,192,1,0.00
99454821,4,8,0.00
48452591,211,1,0.00
16336904,191,1,0.00
6578206,199,4,0.00
38631042,8,21,0.00
71667683,54,3,0.00
61720670,35,5,0.00
24552500,16,21,0.00
71041158,194,1,0.00
29738336,22,3,0.00
79779515,111,2,0.00
93268040,5,16,0.00
54688658,59,4,0.00
61899639,3,21,0.00
91788052,177,5,0.00
33811846,21,8,0.00
96863463,71,11,0.00
91900721,204,1,0.00
32818727,28,10,0.00
43094341,177,2,0.00
19701877,178,6,0.00
28776973,175,6,0.00
91466902,5,63,0.00
45002626,203,1,0.00
4383959,2,16,0.00
89048350,190,3,0.00
7529519,29,8,0.00
77907265,194,2,0.00
2334698,206,2,0.00
58262049,189,6,0.00
71317382,11,7,0.00
21487947,15,12,0.00
43360652,16,4,0.00
90691249,51,16,0.00
71955119,200,1,0.00
33655599,118,3,0.00
88827326,185,1,0.00
2294429,31,7,0.00
1039793,36,27,0.00
59820617,190,2,0.00
95145090,84,17,0.00
16287587,182,2,0.00
61091669,51,8,0.00
82012906,48,5,0.00
89286721,197,1,0.00
51105735,12,7,0.00
91776748,196,1,0.00
10636176,1,19,0.00
68257486,43,3,0.00
64966748,154,10,0.00
11669235,183,1,0.00
7495287,178,5,0.00
23075443,182,3,0.00
38974585,174,3,0.00
97129966,77,4,0.00
17001411,199,6,0.00
84778247,15,12,0.00
24485573,198,2,0.00
76108211,200,2,0.00
10244492,206,1,0.00
47666118,208,1,0.00
43851786,205,2,0.00
2037352,189,4,0.00
42634193,63,6,0.00
69582936,3,11,0.00
48102556,13,11,0.00
32919886,24,3,0.00
61573016,2,18,0.00
45137296,161,3,0.00
6421647,206,4,0.00
5726515,73,2,0.00
86393812,1,6,0.00
46238570,114,5,0.00
85592397,188,9,0.00
32755126,113,11,0.00
78523972,25,15,0.00
20378535,72,9,0.00
8434824,154,14,0.00
24249979,3,9,0.00
16282177,34,4,0.00
75126759,133,4,0.00
54746162,7,22,0.00
40632068,113,8,0.00
4284586,60,13,0.00
89964710,183,2,0.00
92937089,186,5,0.00
75075796,2,24,0.00
54829,191,1,0.00
97141161,190,2,0.00
35062812,32,50,29.90
17828591,173,3,0.00
96843157,200,1,0.00
18744089,54,5,0.00
84399012,10,11,0.00
73549110,84,9,0.00
70935044,0,43,0.00
52684890,7,203,29.90
67106474,208,1,0.00
44242170,25,9,0.00
94667819,191,1,0.00
64546666,6,6,0.00
26565757,171,2,0.00
50593980,49,2,0.00
10528605,0,61,0.00
77581770,2,5,0.00
57354895,42,7,0.00
8732688,192,1,0.00
19592832,4,4,0.00
4308250,78,2,0.00
39502069,202,1,0.00
73867798,199,1,0.00
62784323,210,1,0.00
99883811,83,3,0.00
97649089,192,1,0.00
46054002,186,2,0.00
5770173,184,1,0.00
96421695,170,16,0.00
83770011,167,16,0.00
47312854,181,2,0.00
37611282,55,9,0.00
32306408,37,8,0.00
27525632,21,8,0.00
26536165,55,5,0.00
7755862,169,2,0.00
54106418,211,3,0.00
10376998,37,7,0.00
36988693,15,10,0.00
99580852,161,2,0.00
40642450,192,3,0.00
1863040,207,1,0.00
43373135,12,17,0.00
89215669,7,2,0.00
99340695,179,2,0.00
57528328,36,6,0.00
85384543,101,4,0.00
76034792,0,140,0.00
44964507,196,1,0.00
1269711,99,3,0.00
45810333,1,7,0.00
72481959,197,1,0.00
42966601,211,1,0.00
89914202,22,2,0.00
75296743,14,4,0.00
89545349,8,15,0.00
66621377,20,5,0.00
71013498,1,9,0.00
53004660,200,2,0.00
78979557,114,3,0.00
74197275,195,1,0.00
42343557,176,3,0.00
86628639,174,2,0.00
48816300,169,2,0.00
4385808,184,2,0.00
2008404,191,10,0.00
55767837,50,5,0.00
55366650,2,12,0.00
55474364,6,15,0.00
17451005,204,1,0.00
40111800,13,7,0.00
8570576,9,17,0.00
77793826,22,7,0.00
9337464,0,59,59.80
77098070,204,3,0.00
43331266,204,1,0.00
2879852,186,2,0.00
33309878,184,1,0.00
83241445,197,1,0.00
70146487,62,5,0.00
89480383,90,3,0.00
61855042,2,46,0.00
60718614,13,10,0.00
74149369,191,2,0.00
1469725,2,18,0.00
7815733,186,1,0.00
51887408,1,17,0.00
54854832,197,1,0.00
80976976,207,1,0.00
41719385,6,68,0.00
29289621,205,2,0.00
34042093,197,15,0.00
66183419,4,90,0.00
56500241,193,1,0.00
36476437,10,10,0.00
88163337,183,7,0.00
48359461,0,25,0.00
72931633,197,1,0.00
13337492,0,31,0.00
97337348,202,2,0.00
45333703,4,114,0.00
8179771,193,2,0.00
7322043,201,1,0.00
95744001,194,1,0.00
69737835,192,2,0.00
47810935,50,27,0.00
83485821,14,3,0.00
17883945,9,10,0.00
42311443,9,19,0.00
86758620,196,3,0.00
49358288,203,5,0.00
8470436,33,2,0.00
50228797,184,1,0.00
93257675,9,5,0.00
39813355,194,1,0.00
67849996,6,32,0.00
63809573,200,1,0.00
77019570,176,3,0.00
79128184,11,14,0.00
89834683,53,4,0.00
75761502,152,7,0.00
42755501,79,4,0.00
85192919,43,7,0.00
38356842,16,6,0.00
55963036,204,1,0.00
28659598,202,1,0.00
92982456,184,16,0.00
82677081,199,1,0.00
81414293,160,5,0.00
136967,8,21,0.00
89992278,206,1,0.00
93333713,80,5,0.00
50476339,12,9,0.00
70727144,85,4,0.00
58246855,192,2,0.00
99863834,179,19,0.00
25911993,183,2,0.00
73429196,2,43,0.00
95490531,22,7,0.00
41385580,186,1,0.00
1194755,195,1,0.00
33095798,182,1,0.00
7846985,9,18,0.00
70983766,14,16,0.00
87840321,0,10,0.00
61310326,17,11,0.00
63392345,173,11,0.00
50966909,203,3,0.00
98513827,191,6,0.00
73183864,198,1,0.00
95856169,9,11,0.00
19663443,193,1,0.00
71642359,8,8,0.00
83863015,20,10,0.00
27658278,37,10,0.00
76105091,27,3,0.00
51226542,0,27,0.00
57369588,3,41,0.00
17361559,3,56,0.00
37814227,136,4,0.00
15237797,175,3,0.00
23726980,172,27,0.00
67120838,131,7,0.00
53765337,183,1,0.00
38492594,34,3,0.00
92484140,16,7,0.00
50858677,202,1,0.00
32796225,142,3,0.00
56837919,205,2,0.00
49155641,208,1,0.00
69185310,192,3,0.00
29299860,205,1,0.00
97710623,162,2,0.00
64593490,187,1,0.00
47386336,36,7,0.00
94281059,27,5,0.00
25676791,11,7,0.00
11609318,208,2,0.00
9681445,16,20,0.00
77035909,54,14,0.00
14088760,44,2,0.00
62331875,9,5,0.00
18293914,21,23,0.00
89232589,59,9,0.00
82066331,196,1,0.00
89246655,132,7,0.00
10683644,65,3,0.00
92485394,194,1,0.00
51846841,91,5,0.00
2590206,185,2,0.00
84339456,193,1,0.00
66644523,6,8,0.00
65951698,195,1,0.00
85288997,194,1,0.00
70443707,185,1,0.00
85558305,185,2,0.00
20131620,58,3,0.00
10227432,12,6,0.00
16886326,53,6,0.00
96894638,3,15,0.00
30771129,162,7,0.00
49432915,29,17,0.00
48530590,34,3,0.00
8742034,172,8,0.00
12135076,8,9,0.00
95258403,183,34,0.00
91231717,189,1,0.00
8298869,11,25,0.00
63444124,195,2,0.00
18823090,29,19,0.00
95698777,64,2,0.00
96960483,23,8,0.00
76296715,204,1,0.00
51476766,74,6,0.00
48745500,198,4,0.00
21530552,31,17,0.00
80484102,0,10,0.00
56092107,196,1,0.00
24103736,183,1,0.00
94142579,204,2,0.00
66168208,201,6,0.00
5688991,9,29,29.90
62675026,175,10,0.00
3510141,28,20,0.00
14680818,1,83,0.00
93640233,192,1,0.00
90345167,80,13,0.00
98990268,23,53,59.80
35835720,62,26,0.00
82716597,9,20,0.00
30765484,177,9,0.00
5467526,205,1,0.00
21671745,48,196,209.30
59783640,0,5,0.00
57878881,9,18,0.00
63145304,36,5,0.00
70495941,205,2,0.00
62048501,180,5,0.00
61687411,8,24,0.00
33261156,192,1,0.00
75571587,51,3,0.00
28801905,192,1,0.00
35347048,196,1,0.00
42959302,21,5,0.00
57409605,22,4,0.00
88896391,190,1,0.00
58166781,109,9,0.00
75678136,10,9,0.00
74495723,39,13,0.00
51884411,12,12,0.00
23777597,127,3,0.00
11499337,118,2,0.00
27442529,45,4,0.00
22727017,57,18,0.00
1258539,0,62,0.00
16068953,206,1,0.00
65071531,205,1,0.00
69747341,9,2,0.00
19986359,0,3,0.00
76755629,4,110,209.30
97169382,92,2,0.00
85611375,56,7,0.00
34545819,161,4,0.00
81526687,44,4,0.00
43943221,20,4,0.00
80471762,115,16,0.00
98404178,180,12,0.00
93674680,184,1,0.00
47497783,186,8,0.00
63187319,45,20,0.00
89623783,2,13,0.00
65157997,1,82,23.90
42719540,170,3,0.00
79044214,6,4,0.00
36019149,64,3,0.00
7673970,204,2,0.00
20790130,198,3,0.00
72321945,3,5,0.00
53499415,30,16,0.00
26053301,15,4,29.90
92897653,26,7,0.00
39148336,1,2,0.00
60387062,162,26,0.00
18240996,1,103,0.00
79252549,209,1,0.00
1629796,15,22,0.00
65584723,193,1,0.00
53487762,71,3,0.00
83515911,91,3,0.00
83626250,8,6,0.00
87250544,52,15,0.00
98292242,103,3,0.00
38293041,79,2,0.00
62255983,23,8,0.00
16170710,167,3,0.00
15929812,76,8,0.00
48664736,204,4,0.00
81787236,15,53,0.00
93198365,195,3,0.00
26781798,22,38,0.00
40716084,211,1,0.00
97380465,206,3,0.00
82458361,10,13,0.00
97019295,2,8,0.00
63884973,177,4,0.00
98995807,3,5,0.00
76281939,9,6,0.00
64449228,29,23,0.00
91081484,154,19,0.00
30313961,185,3,0.00
30382096,134,4,0.00
29245004,55,25,0.00
70724505,14,21,0.00
69779873,198,1,0.00
82440920,178,3,0.00
82396950,25,8,0.00
26353967,183,6,0.00
28225513,46,15,0.00
57344049,7,6,0.00
22063154,189,1,0.00
69047277,0,8,0.00
32748319,46,9,0.00
38770661,205,2,0.00
52325615,30,2,0.00
32705285,193,1,0.00
48167986,85,28,0.00
57266196,6,47,0.00
55766168,167,2,0.00
90196912,38,2,0.00
16212270,66,3,0.00
17697605,191,11,0.00
51036209,1,40,0.00
8904959,121,14,0.00
8674838,198,6,0.00
40443713,176,11,0.00
4204615,179,2,0.00
76224060,35,15,0.00
4868217,0,16,0.00
72359114,86,5,0.00
58856881,29,19,0.00
48833323,190,1,0.00
9063075,44,11,0.00
98604315,205,2,0.00
10996155,195,1,0.00
10786300,6,17,0.00
29280023,7,29,0.00
7819958,169,2,0.00
97312161,10,22,0.00
54614031,9,61,89.70
84126807,211,1,0.00
16080606,93,35,0.00
3900817,23,9,0.00
39329804,199,3,0.00
81719270,20,44,0.00
45407769,6,15,0.00
5867396,19,35,0.00
56406802,23,10,0.00
11019813,2,16,0.00
34350611,165,2,0.00
27226640,1,11,0.00
46684815,11,21,0.00
6008472,25,10,0.00
38481356,127,4,0.00
15867957,206,1,0.00
72505563,190,3,0.00
86856596,52,10,0.00
67653689,186,1,0.00
63008138,4,3,0.00
4829451,5,19,0.00
87746126,1,3,0.00
58757442,186,1,0.00
87282446,58,4,0.00
66348056,24,2,0.00
97707231,65,14,0.00
44087274,22,70,0.00
70695059,211,1,0.00
54108330,197,1,0.00
83479326,169,2,0.00
91773565,28,6,0.00
64316213,9,5,0.00
55394281,21,69,29.90
77946993,8,15,0.00
76379168,187,1,0.00
12058388,200,1,0.00
48601805,166,11,0.00
88977038,1,20,0.00
6301261,75,6,0.00
73187940,185,1,0.00
5441867,107,2,0.00
60859355,33,11,0.00
45798508,2,8,0.00
37468606,0,3,0.00
43332540,181,4,0.00
95634764,82,18,0.00
63266938,178,10,0.00
56993579,189,2,0.00
46125781,190,4,0.00
74195672,52,74,0.00
75056523,38,27,0.00
93567166,83,7,0.00
31219074,163,6,0.00
8278955,6,5,0.00
55401420,185,1,0.00
37721478,141,2,0.00
47545314,187,3,0.00
30625327,192,1,0.00
6747317,203,1,0.00
98997802,200,4,0.00
84262370,1,61,0.00
75813009,0,113,0.00
86749741,185,3,0.00
17200503,35,7,0.00
27641269,17,5,0.00
25931907,52,4,0.00
84258932,11,2,0.00
28431515,184,4,0.00
74007755,1,10,0.00
67303909,1,17,0.00
35715766,8,6,0.00
3273817,188,11,0.00
68551586,24,5,0.00
39511747,194,1,0.00
99655585,185,8,0.00
44111270,185,6,0.00
23844043,45,17,0.00
52308466,196,1,0.00
38602781,113,37,0.00
27680127,96,5,0.00
24763557,169,9,29.90
49874231,180,2,0.00
91841362,6,10,0.00
92566988,177,2,0.00
80717174,0,103,0.00
81029170,46,15,0.00
34350780,23,15,0.00
6459317,182,2,0.00
63336470,132,6,0.00
74421279,52,8,0.00
10644826,197,3,0.00
95476233,16,3,0.00
22807403,10,6,0.00
5884883,31,11,0.00
1075797,60,11,0.00
72624177,185,2,0.00
37405844,13,21,0.00
79872765,191,1,0.00
30403650,188,1,0.00
30682516,178,2,0.00
31849300,129,3,0.00
16290292,32,5,0.00
85314178,190,1,0.00
60737761,7,4,0.00
74272649,185,3,0.00
57976362,144,5,0.00
23798507,198,1,0.00
17422993,1,91,149.50
85915127,25,6,0.00
90990673,24,5,0.00
1384169,65,3,0.00
64699000,205,2,0.00
52523296,182,4,0.00
9931251,0,10,0.00
92307069,7,36,59.80
10895703,194,2,0.00
52724306,208,1,0.00
38736163,79,5,0.00
26607071,1,10,0.00
69790836,177,2,0.00
72850583,183,6,0.00
63536853,78,10,0.00
41498286,58,3,0.00
91009525,167,4,0.00
40176855,56,2,0.00
41123989,183,1,0.00
50048743,15,8,0.00
25822859,3,3,0.00
3482089,206,1,0.00
15135361,195,1,0.00
79596155,191,1,0.00
10704408,15,3,0.00
44295718,196,2,0.00
84332088,175,3,0.00
65589466,202,14,0.00
59283100,191,1,0.00
83469946,49,16,0.00
10868942,11,12,0.00
44518239,206,1,0.00
10177030,25,4,0.00
64107769,37,3,0.00
62853245,90,2,0.00
64554638,192,5,0.00
18121168,183,1,0.00
87406771,97,5,0.00
96679479,37,22,0.00
67849372,197,3,0.00
48473441,132,3,0.00
29111834,9,3,0.00
64051041,12,5,0.00
69926459,8,49,0.00
90764545,197,1,0.00
6188881,180,2,0.00
85680200,49,5,0.00
73563342,15,13,0.00
89521336,6,18,0.00
6784423,2,6,0.00
78944131,19,3,0.00
20481881,194,2,0.00
10730047,13,3,0.00
17101677,190,4,0.00
78541138,192,10,0.00
75579665,204,1,0.00
65306381,78,7,0.00
80605759,180,4,0.00
80474985,188,1,0.00
73871070,198,1,0.00
19226710,185,10,0.00
283556,199,1,0.00
84788798,198,1,0.00
2259132,194,1,0.00
5588791,201,1,0.00
90497747,168,4,0.00
97014506,190,16,0.00
38715974,7,255,0.00
67455009,36,20,0.00
29374842,73,9,0.00
43774786,203,3,0.00
42321430,47,11,0.00
76720501,8,19,0.00
53887515,51,3,0.00
97649504,191,3,0.00
68186838,14,11,0.00
46803352,198,4,0.00
41020666,3,12,0.00
46641781,120,3,0.00
11280717,14,6,0.00
22865067,181,3,0.00
13281975,196,5,0.00
61404097,10,5,0.00
91216586,161,2,0.00
95104008,24,21,209.30
82369207,5,10,0.00
34744207,12,7,0.00
74902689,207,3,0.00
84855536,205,1,0.00
17564315,8,24,0.00
33145553,172,3,0.00
55264658,12,8,0.00
78584527,28,12,0.00
43448223,183,1,0.00
23545787,14,3,0.00
26232682,200,2,0.00
76585047,177,4,0.00
44982546,193,2,0.00
90780297,183,1,0.00
98853566,15,28,0.00
61873442,175,3,0.00
59935141,43,9,0.00
33648091,132,3,0.00
92606215,3,7,0.00
42314291,201,1,0.00
50947639,184,1,0.00
20720352,4,38,0.00
74607061,172,7,0.00
40410766,0,47,59.80
20907439,205,1,0.00
57484126,59,15,0.00
91780014,204,6,0.00
54571535,203,1,0.00
62205950,85,17,0.00
59799578,182,1,0.00
64471810,91,3,0.00
30419571,193,1,0.00
26196432,160,7,0.00
25524251,42,3,0.00
78176178,61,7,0.00
76989142,4,14,0.00
43022064,199,1,0.00
26751247,190,4,0.00
18091676,193,2,0.00
21467947,0,15,0.00
24201635,206,1,0.00
93050459,3,38,0.00
89994840,3,5,0.00
66723750,205,1,0.00
92028741,171,14,0.00
47292611,206,1,0.00
19234911,211,1,0.00
32905482,209,1,0.00
20051683,22,10,0.00
91555864,196,1,0.00
69669428,2,64,0.00
53888989,182,5,0.00
53534712,188,1,0.00
48066598,199,1,0.00
55594464,189,3,0.00
53104162,23,11,0.00
49186143,178,8,0.00
7020515,17,9,0.00
50136025,183,6,0.00
49701190,211,2,0.00
86823326,12,7,0.00
3528349,27,10,0.00
91765596,17,22,0.00
46384057,208,2,0.00
35832660,56,14,0.00
77244533,206,2,0.00
71348222,148,13,0.00
56885035,73,12,0.00
53031284,11,9,0.00
39137911,201,8,0.00
8025207,130,9,0.00
3143043,0,23,0.00
50173068,192,1,0.00
97085495,59,2,0.00
28652207,14,64,209.30
22715026,46,7,0.00
49234825,122,4,0.00
47203182,100,6,0.00
62987122,6,7,0.00
82565554,1,29,0.00
12585045,3,18,0.00
68468867,167,37,0.00
97983469,11,10,0.00
50562917,209,1,0.00
40357725,191,8,0.00
27066818,199,2,0.00
42690509,192,3,0.00
80042397,191,1,0.00
1007293,44,7,0.00
81576030,196,4,0.00
64426045,9,12,0.00
74956715,28,7,0.00
1979897,8,14,0.00
73994476,190,4,0.00
18427974,127,2,0.00
36351640,48,26,0.00
5934595,20,5,0.00
97414886,210,1,0.00
60871283,21,6,0.00
83620614,37,23,0.00
53420918,84,11,0.00
86827442,179,7,0.00
2410447,17,7,0.00
23292975,182,1,0.00
71199592,206,2,0.00
39516184,0,17,0.00
51768559,206,1,0.00
215175,198,2,0.00
15946517,12,56,0.00
4771512,195,2,0.00
92973880,190,1,0.00
73944947,184,1,0.00
4949050,190,3,0.00
15559800,23,45,0.00
14498703,196,6,0.00
6702717,2,37,209.30
61686770,63,8,0.00
86962006,92,6,0.00
44222668,198,1,0.00
65353511,205,4,0.00
15084312,183,1,0.00
21584446,197,2,0.00
97969054,72,25,0.00
89897319,197,2,0.00
54389300,204,1,0.00
76322348,74,7,0.00
99194023,197,1,0.00
18181474,192,1,0.00
78784478,168,15,0.00
24632185,211,1,0.00
50209593,188,4,0.00
7441284,188,1,0.00
17612244,3,99,0.00
62864131,19,11,0.00
20880758,13,16,0.00
8982291,192,5,0.00
78972793,196,1,0.00
9854626,193,1,0.00
83791216,1,68,53.80
59798997,21,8,0.00
15948126,2,12,0.00
4123536,6,22,0.00
41642402,3,111,0.00
14116205,0,40,0.00
85863371,34,7,0.00
67237477,178,3,0.00
94882795,6,7,0.00
18431263,185,3,0.00
93342309,209,1,0.00
56220531,26,24,149.50
13657580,18,23,0.00
1982582,203,1,0.00
73278903,9,3,0.00
59455248,25,3,0.00
91445339,12,7,0.00
43080770,7,9,0.00
24760397,49,12,0.00
25298518,204,1,0.00
22182922,29,3,0.00
88408901,203,1,0.00
96455867,194,1,0.00
98174286,192,1,0.00
61752200,189,1,0.00
37232219,162,3,0.00
95056583,28,10,0.00
82056032,185,5,0.00
7634531,8,2,0.00
8581665,15,5,0.00
54601336,186,1,0.00
23804819,186,5,0.00
8818015,38,22,0.00
51647288,22,10,0.00
33003650,6,15,0.00
79476035,1,13,0.00
41328560,185,5,0.00
94301345,13,10,0.00
62314812,182,1,0.00
53715593,24,7,0.00
58000249,27,6,0.00
83112918,64,6,0.00
84026000,27,27,0.00
12358748,178,4,0.00
71195341,197,1,0.00
22895249,38,6,0.00
8810143,36,8,0.00
34849465,21,4,0.00
93946404,3,12,0.00
94914176,87,21,0.00
26124493,211,2,0.00
50263387,15,8,0.00
41683501,198,2,0.00
46353569,188,3,0.00
79801238,166,3,0.00
22972784,51,4,0.00
15976839,36,11,0.00
53588443,52,21,0.00
60986952,146,6,0.00
64877119,10,9,0.00
22729905,60,6,0.00
84781364,17,2,0.00
83387058,20,9,0.00
44212615,201,2,0.00
74772794,191,1,0.00
45498071,18,5,0.00
27415061,3,8,0.00
89090803,5,15,209.30
14156955,16,14,0.00
22592407,176,7,0.00
3457881,205,1,0.00
10608745,23,4,0.00
28492631,7,5,0.00
87137520,16,17,0.00
53344167,5,99,29.90
68856503,185,2,0.00
28034739,97,2,0.00
95746852,211,1,0.00
63872570,9,64,0.00
69577297,199,1,0.00
44482361,29,3,0.00
21246147,115,3,0.00
70670711,58,10,0.00
27196839,202,2,0.00
92623822,77,3,0.00
65574358,196,1,0.00
2759855,178,8,0.00
39620028,172,2,0.00
83669021,195,1,0.00
91591699,2,24,0.00
88851840,6,18,0.00
47041777,16,10,0.00
86462737,204,1,0.00
83989541,198,1,0.00
66243671,13,13,0.00
4649168,38,4,0.00
24945841,98,4,0.00
94986118,161,4,0.00
9672039,205,1,0.00
54081051,153,3,0.00
24834151,205,1,0.00
93293825,93,3,0.00
64771420,10,4,0.00
7122364,77,4,0.00
88464029,163,6,0.00
51652727,19,7,0.00
69198563,198,1,0.00
54926147,6,8,0.00
70313268,178,4,0.00
28112423,136,2,0.00
18424754,193,2,0.00
97094217,7,46,0.00
85570336,162,7,0.00
69732462,64,23,0.00
42840951,211,1,0.00
81932105,175,2,0.00
52004777,197,1,0.00
83447052,8,33,0.00
21562952,211,1,0.00
64276067,195,5,0.00
56709830,199,2,0.00
29378002,18,24,0.00
99475548,203,3,0.00
55079274,181,4,0.00
29609105,13,7,0.00
15397662,196,1,0.00
